ITERATION,NUMBER_SAMPLES,FUNCTION_INDEX,OBJECTIVE_MEAN,OBJECTIVE_MIN,OBJECTIVE_MAX,CRITERION_INDEX,CRITERION_MEAN,CRITERION_MIN,CRITERION_MAX
0,25,Lame MP3 Compression V1,0.5274044598606042,0.44878871318655067,0.6060202065346578,0,0.10386000000000001,0.0,0.32888636122858417
0,25,Lame MP3 Compression V1,0.5274044598606042,0.44878871318655067,0.6060202065346578,1,0.5274044598606042,0.44878871318655067,0.6060202065346578
0,25,Lame MP3 Compression V2,0.4893533266195154,0.41073757994546184,0.567969073293569,0,0.14172999999999997,0.0,0.3732546725476885
0,25,Lame MP3 Compression V2,0.4893533266195154,0.41073757994546184,0.567969073293569,1,0.4893533266195154,0.41073757994546184,0.567969073293569
0,25,Lame MP3 Compression V3,0.45255586331394204,0.37394011663988846,0.5311716099879956,0,0.19166999999999998,0.0,0.4249412262972193
0,25,Lame MP3 Compression V3,0.45255586331394204,0.37394011663988846,0.5311716099879956,1,0.45255586331394204,0.37394011663988846,0.5311716099879956
0,25,Lame MP3 Compression V4,0.4299253606408943,0.35130961396684074,0.508541107314948,0,0.22816999999999993,0.0,0.4613846577547243
0,25,Lame MP3 Compression V4,0.4299253606408943,0.35130961396684074,0.508541107314948,1,0.4299253606408943,0.35130961396684074,0.508541107314948
0,25,Lame MP3 Compression V5,0.41054417633772344,0.33192842966366987,0.489159923011777,0,0.2655699999999999,0.03205835739717716,0.4990816426028227
0,25,Lame MP3 Compression V5,0.41054417633772344,0.33192842966366987,0.489159923011777,1,0.41054417633772344,0.33192842966366987,0.489159923011777
0,25,Lame MP3 Compression V6,0.3835500269765914,0.30493428030253783,0.462165773650645,0,0.32855,0.09334130112232955,0.5637586988776705
0,25,Lame MP3 Compression V6,0.3835500269765914,0.30493428030253783,0.462165773650645,1,0.3835500269765914,0.30493428030253783,0.462165773650645
0,25,Lame MP3 Compression V7,0.3576141005896594,0.27899835391560585,0.436229847263713,0,0.39691,0.15569089348224385,0.6381291065177561
0,25,Lame MP3 Compression V7,0.3576141005896594,0.27899835391560585,0.436229847263713,1,0.3576141005896594,0.27899835391560585,0.436229847263713
0,25,Lame MP3 Compression V8,0.33056559450246287,0.2519498478284093,0.40918134117651644,0,0.46022,0.22429005220551929,0.6961499477944808
0,25,Lame MP3 Compression V8,0.33056559450246287,0.2519498478284093,0.40918134117651644,1,0.33056559450246287,0.2519498478284093,0.40918134117651644
0,25,Lame MP3 Compression V9,0.24678524782191136,0.16816950114785778,0.32540099449596493,0,0.68676,0.4654954468473283,0.9080245531526718
0,25,Lame MP3 Compression V9,0.24678524782191136,0.16816950114785778,0.32540099449596493,1,0.24678524782191136,0.16816950114785778,0.32540099449596493
0,25,Lame Constant MP3 Compression Bitrate 320,1.0000000000000002,0.9213842533259466,1.0,0,0.21653000000000003,0.0,0.4401421476662111
0,25,Lame Constant MP3 Compression Bitrate 320,1.0000000000000002,0.9213842533259466,1.0,1,1.0000000000000002,0.9213842533259466,1.0
0,25,Lame Constant MP3 Compression Bitrate 256,1.0000000000000002,0.9213842533259466,1.0,0,0.21653000000000003,0.0,0.4569288626515797
0,25,Lame Constant MP3 Compression Bitrate 256,1.0000000000000002,0.9213842533259466,1.0,1,1.0000000000000002,0.9213842533259466,1.0
0,25,Lame Constant MP3 Compression Bitrate 128,0.8570862528661752,0.7784705061921217,0.9357019995402288,0,0.18720000000000003,0.0,0.42189958199521616
0,25,Lame Constant MP3 Compression Bitrate 128,0.8570862528661752,0.7784705061921217,0.9357019995402288,1,0.8570862528661752,0.7784705061921217,0.9357019995402288
0,25,Lame Constant MP3 Compression Bitrate 64,0.42854047285495445,0.34992472618090087,0.507156219529008,0,0.28086,0.04534017413860747,0.5163798258613925
0,25,Lame Constant MP3 Compression Bitrate 64,0.42854047285495445,0.34992472618090087,0.507156219529008,1,0.42854047285495445,0.34992472618090087,0.507156219529008
1,50,Lame MP3 Compression V6,0.38290438823497575,0.3438420973575467,0.42196667911240476,0,0.3326700000000001,0.17359800466039654,0.4917419953396036
1,50,Lame MP3 Compression V6,0.38290438823497575,0.3438420973575467,0.42196667911240476,1,0.38290438823497575,0.3438420973575467,0.42196667911240476
1,50,Lame MP3 Compression V7,0.3569555369261928,0.31821820671552403,0.3956928671368616,0,0.39885,0.23477875971740755,0.5629212402825924
1,50,Lame MP3 Compression V7,0.3569555369261928,0.31821820671552403,0.3956928671368616,1,0.3569555369261928,0.31821820671552403,0.3956928671368616
1,50,Lame MP3 Compression V8,0.32966460384181345,0.2908631461205763,0.3684660615630506,0,0.46880499999999997,0.3021952463729478,0.6354147536270521
1,50,Lame MP3 Compression V8,0.32966460384181345,0.2908631461205763,0.3684660615630506,1,0.32966460384181345,0.2908631461205763,0.3684660615630506
1,50,Lame MP3 Compression V9,0.24649827390250914,0.20855077513512485,0.2844457726698934,0,0.6894750000000002,0.5262982497956087,0.8526517502043917
1,50,Lame MP3 Compression V9,0.24649827390250914,0.20855077513512485,0.2844457726698934,1,0.24649827390250914,0.20855077513512485,0.2844457726698934
2,100,Lame MP3 Compression V9,0.24182380191185113,0.21186382180824204,0.2717837820154602,0,0.6904175,0.5966979734937792,0.7841370265062209
2,100,Lame MP3 Compression V9,0.24182380191185113,0.21186382180824204,0.2717837820154602,1,0.24182380191185113,0.21186382180824204,0.2717837820154602
3,200,Lame MP3 Compression V9,0.24315165612301615,0.2224942174368501,0.2638090948091822,0,0.6877162499999999,0.6247719715323679,0.750660528467632
