ITERATION,NUMBER_SAMPLES,FUNCTION_INDEX,OBJECTIVE_MEAN,OBJECTIVE_MIN,OBJECTIVE_MAX,CRITERION_INDEX,CRITERION_MEAN,CRITERION_MIN,CRITERION_MAX
16564,16565,Lame MP3 Compression V1,0.6343333355104015,0.5534747053307626,0.7151919656900403,0,0.1091722306067013,0.06882840910061667,0.1495160521127859
16564,16565,Lame MP3 Compression V1,0.6343333355104015,0.5534747053307626,0.7151919656900403,1,0.5251611049037002,0.4846462962301459,0.5656759135772544
16564,16565,Lame MP3 Compression V2,0.6335303238690677,0.5527219443642937,0.714338703373842,0,0.14524677029882277,0.10490294879273815,0.1855905918049074
16564,16565,Lame MP3 Compression V2,0.6335303238690677,0.5527219443642937,0.714338703373842,1,0.488283553570245,0.44781899557155547,0.5287481115689345
16564,16565,Lame MP3 Compression V3,0.6462361600962914,0.5637918614849672,0.7286804587076154,0,0.19427660730455826,0.1522968666919237,0.23625634791719283
16564,16565,Lame MP3 Compression V3,0.6462361600962914,0.5637918614849672,0.7286804587076154,1,0.45195955279173305,0.4114949947930435,0.4924241107904226
16564,16565,Lame MP3 Compression V4,0.6611599478980253,0.580323621018666,0.7419962747773847,0,0.23228081798973757,0.19193699648365295,0.27262463949582216
16564,16565,Lame MP3 Compression V4,0.6611599478980253,0.580323621018666,0.7419962747773847,1,0.4288791299082878,0.388386624535013,0.4693716352815626
16564,16565,Lame MP3 Compression V5,0.6785216194159193,0.5959233427697221,0.7611198960621164,0,0.26910897977663634,0.22698948667381158,0.3112284728794611
16564,16565,Lame MP3 Compression V5,0.6785216194159193,0.5959233427697221,0.7611198960621164,1,0.4094126396392829,0.3689338560959106,0.44989142318265524
16564,16565,Lame MP3 Compression V6,0.7139436405657509,0.6305288411542269,0.7973584399772747,0,0.3312407334741925,0.28915565027176016,0.3733258166766248
16564,16565,Lame MP3 Compression V6,0.7139436405657509,0.6305288411542269,0.7973584399772747,1,0.38270290709155835,0.34137319088246676,0.42403262330064995
16564,16565,Lame MP3 Compression V7,0.7555983713544108,0.6737383166308017,0.8374584260780198,0,0.39932094778146787,0.3579254510565484,0.44071644450638736
16564,16565,Lame MP3 Compression V7,0.7555983713544108,0.6737383166308017,0.8374584260780198,1,0.35627742357294284,0.3158128655742533,0.3967419815716324
16564,16565,Lame MP3 Compression V8,0.7954389238908153,0.7145535943318492,0.8763242534497815,0,0.467591352248719,0.4272475307426344,0.5079351737548037
16564,16565,Lame MP3 Compression V8,0.7954389238908153,0.7145535943318492,0.8763242534497815,1,0.32784757164209627,0.2873060635892148,0.36838907969497775
16564,16565,Lame MP3 Compression V9,0.9320961189419874,0.8483144740763473,1.0158777638076275,0,0.6890580440688194,0.6464509566406098,0.731665131497029
16564,16565,Lame MP3 Compression V9,0.9320961189419874,0.8483144740763473,1.0158777638076275,1,0.243038074873168,0.20186351743573747,0.28421263231059857
16564,16565,Lame Constant MP3 Compression Bitrate 320,1.214706610322662,1.1329592015218979,1.2554774768033976,0,0.21470661032296945,0.17393574384254132,0.2554774768033976
16564,16565,Lame Constant MP3 Compression Bitrate 320,1.214706610322662,1.1329592015218979,1.2554774768033976,1,0.9999999999996926,0.9590234576793565,1.0
16564,16565,Lame Constant MP3 Compression Bitrate 256,1.214706610322662,1.1334957143187447,1.2552233566705875,0,0.21470661032296945,0.17418986397535147,0.25522335667058743
16564,16565,Lame Constant MP3 Compression Bitrate 256,1.214706610322662,1.1334957143187447,1.2552233566705875,1,0.9999999999996926,0.9593058503433933,1.0
16564,16565,Lame Constant MP3 Compression Bitrate 128,1.031147416971072,0.9483663908998603,1.1139284430422836,0,0.17381190763658258,0.13199534239370353,0.21562847287946163
16564,16565,Lame Constant MP3 Compression Bitrate 128,1.031147416971072,0.9483663908998603,1.1139284430422836,1,0.8573355093344893,0.8163710485061567,0.8982999701628219
16564,16565,Lame Constant MP3 Compression Bitrate 64,0.7226477112605618,0.6398127697274145,0.8054826527937091,0,0.29398265922124944,0.25161227568679173,0.33635304275570715
16564,16565,Lame Constant MP3 Compression Bitrate 64,0.7226477112605618,0.6398127697274145,0.8054826527937091,1,0.4286650520393124,0.38820049404062285,0.4691296100380019
