ITERATION,NUMBER_SAMPLES,FUNCTION_INDEX,OBJECTIVE_MEAN,OBJECTIVE_MIN,OBJECTIVE_MAX,CRITERION_INDEX,CRITERION_MEAN,CRITERION_MIN,CRITERION_MAX
0,50,Lame MP3 Compression V1,0.11763000000000001,0.0,0.2774489880319153,0,0.11763000000000001,0.0,0.2774489880319153
0,50,Lame MP3 Compression V1,0.11763000000000001,0.0,0.2774489880319153,1,0.5209711945161717,0.4744533118148187,0.5674890772175247
0,50,Lame MP3 Compression V2,0.15583499999999997,5.90992842361665E-4,0.31107900715763825,0,0.15583499999999997,5.90992842361665E-4,0.31107900715763825
0,50,Lame MP3 Compression V2,0.15583499999999997,5.90992842361665E-4,0.31107900715763825,1,0.4851241456307399,0.4442394852468945,0.5260088060145853
0,50,Lame MP3 Compression V3,0.20702500000000001,0.04680649663671432,0.3672435033632857,0,0.20702500000000001,0.04680649663671432,0.3672435033632857
0,50,Lame MP3 Compression V3,0.20702500000000001,0.04680649663671432,0.3672435033632857,1,0.4493049095069687,0.40659928470860884,0.4920105343053286
0,50,Lame MP3 Compression V4,0.24584999999999999,0.07930642647900066,0.4123935735209993,0,0.24584999999999999,0.07930642647900066,0.4123935735209993
0,50,Lame MP3 Compression V4,0.24584999999999999,0.07930642647900066,0.4123935735209993,1,0.4267245264172353,0.3865008803371177,0.4669481724973529
0,50,Lame MP3 Compression V5,0.282425,0.12553343404219702,0.43931656595780294,0,0.282425,0.12553343404219702,0.43931656595780294
0,50,Lame MP3 Compression V5,0.282425,0.12553343404219702,0.43931656595780294,1,0.40805316343878906,0.3633993528982787,0.45270697397929943
0,50,Lame MP3 Compression V6,0.34629499999999996,0.18990547985683945,0.5026845201431605,0,0.34629499999999996,0.18990547985683945,0.5026845201431605
0,50,Lame MP3 Compression V6,0.34629499999999996,0.18990547985683945,0.5026845201431605,1,0.3821589532750931,0.3398329622000391,0.42448494435014705
0,50,Lame MP3 Compression V7,0.41190999999999994,0.25141572499205156,0.5724042750079483,0,0.41190999999999994,0.25141572499205156,0.5724042750079483
0,50,Lame MP3 Compression V7,0.41190999999999994,0.25141572499205156,0.5724042750079483,1,0.3573880828702656,0.3151558052647767,0.39962036047575444
0,50,Lame MP3 Compression V8,0.4789849999999999,0.31588857203728493,0.6420814279627148,0,0.4789849999999999,0.31588857203728493,0.6420814279627148
0,50,Lame MP3 Compression V8,0.4789849999999999,0.31588857203728493,0.6420814279627148,1,0.3304373692396197,0.2882354953140991,0.3726392431651403
0,50,Lame MP3 Compression V9,0.6946599999999998,0.532924752591069,0.8563952474089307,0,0.6946599999999998,0.532924752591069,0.8563952474089307
0,50,Lame MP3 Compression V9,0.6946599999999998,0.532924752591069,0.8563952474089307,1,0.2465837536529036,0.2060659185295583,0.2871015887762489
0,50,Lame Constant MP3 Compression Bitrate 320,0.22481500000000004,0.06388231878771594,0.38574768121228414,0,0.22481500000000004,0.06388231878771594,0.38574768121228414
0,50,Lame Constant MP3 Compression Bitrate 320,0.22481500000000004,0.06388231878771594,0.38574768121228414,1,1.0000000000000004,0.9585046892223128,1.0
0,50,Lame Constant MP3 Compression Bitrate 256,0.22481500000000004,0.059738673049962776,0.3898913269500373,0,0.22481500000000004,0.059738673049962776,0.3898913269500373
0,50,Lame Constant MP3 Compression Bitrate 256,0.22481500000000004,0.059738673049962776,0.3898913269500373,1,1.0000000000000004,0.9578549701428882,1.0
0,50,Lame Constant MP3 Compression Bitrate 128,0.17875500000000002,0.010090106135441035,0.347419893864559,0,0.17875500000000002,0.010090106135441035,0.347419893864559
0,50,Lame Constant MP3 Compression Bitrate 128,0.17875500000000002,0.010090106135441035,0.347419893864559,1,0.8577721546136483,0.8150342308674434,0.9005100783598532
0,50,Lame Constant MP3 Compression Bitrate 64,0.297965,0.13569942250517925,0.4602305774948207,0,0.297965,0.13569942250517925,0.4602305774948207
0,50,Lame Constant MP3 Compression Bitrate 64,0.297965,0.13569942250517925,0.4602305774948207,1,0.42888322237416104,0.3858318838645056,0.47193456088381647
1,100,Lame MP3 Compression V1,0.10261250000000004,0.0,0.22015215889230913,0,0.10261250000000004,0.0,0.22015215889230913
1,100,Lame MP3 Compression V1,0.10261250000000004,0.0,0.22015215889230913,1,0.5269933025579217,0.4963321088836719,0.5576544962321714
1,100,Lame MP3 Compression V2,0.13823750000000004,0.0228615878581218,0.25361341214187827,0,0.13823750000000004,0.0228615878581218,0.25361341214187827
1,100,Lame MP3 Compression V2,0.13823750000000004,0.0228615878581218,0.25361341214187827,1,0.4900061542200814,0.4602182735053046,0.5197940349348583
1,100,Lame MP3 Compression V3,0.18695000000000003,0.07224937483415494,0.3016506251658451,0,0.18695000000000003,0.07224937483415494,0.3016506251658451
1,100,Lame MP3 Compression V3,0.18695000000000003,0.07224937483415494,0.3016506251658451,1,0.4534794352476269,0.4210152551717204,0.4859436153235334
1,100,Lame MP3 Compression V4,0.22490499999999997,0.10705951742482771,0.3427504825751722,0,0.22490499999999997,0.10705951742482771,0.3427504825751722
1,100,Lame MP3 Compression V4,0.22490499999999997,0.10705951742482771,0.3427504825751722,1,0.4301250882289648,0.40112122159057456,0.459128954867355
1,100,Lame MP3 Compression V5,0.26126000000000005,0.15215435724029353,0.37036564275970657,0,0.26126000000000005,0.15215435724029353,0.37036564275970657
1,100,Lame MP3 Compression V5,0.26126000000000005,0.15215435724029353,0.37036564275970657,1,0.4104835426804011,0.37926094304289204,0.44170614231791017
