ITERATION,NUMBER_SAMPLES,FUNCTION_INDEX,OBJECTIVE_MEAN,OBJECTIVE_MIN,OBJECTIVE_MAX,CRITERION_INDEX,CRITERION_MEAN,CRITERION_MIN,CRITERION_MAX
0,50,Lame MP3 Compression V1,0.5272321101011432,0.20110551740669036,0.8533587027955961,0,0.10942000000000002,-0.21670659269445286,0.4355465926944529
0,50,Lame MP3 Compression V1,0.5272321101011432,0.20110551740669036,0.8533587027955961,1,0.5272321101011432,0.20110551740669036,0.8533587027955961
0,50,Lame MP3 Compression V2,0.491000098186183,0.16487350549173013,0.8171266908806358,0,0.14535000000000006,-0.18077659269445281,0.47147659269445297
0,50,Lame MP3 Compression V2,0.491000098186183,0.16487350549173013,0.8171266908806358,1,0.491000098186183,0.16487350549173013,0.8171266908806358
0,50,Lame MP3 Compression V3,0.45502685096344964,0.12890025826899676,0.7811534436579025,0,0.19621000000000005,-0.12991659269445283,0.522336592694453
0,50,Lame MP3 Compression V3,0.45502685096344964,0.12890025826899676,0.7811534436579025,1,0.45502685096344964,0.12890025826899676,0.7811534436579025
0,50,Lame MP3 Compression V4,0.4328397566220077,0.10671316392755481,0.7589663493164606,0,0.23423000000000002,-0.09189659269445286,0.5603565926944529
0,50,Lame MP3 Compression V4,0.4328397566220077,0.10671316392755481,0.7589663493164606,1,0.4328397566220077,0.10671316392755481,0.7589663493164606
0,50,Lame MP3 Compression V5,0.41437686902874915,0.08825027633429627,0.740503461723202,0,0.2696099999999999,-0.05651659269445297,0.5957365926944528
0,50,Lame MP3 Compression V5,0.41437686902874915,0.08825027633429627,0.740503461723202,1,0.41437686902874915,0.08825027633429627,0.740503461723202
0,50,Lame MP3 Compression V6,0.38856954606704,0.062442953372587096,0.7146961387614928,0,0.33159500000000003,0.005468407305547152,0.6577215926944529
0,50,Lame MP3 Compression V6,0.38856954606704,0.062442953372587096,0.7146961387614928,1,0.38856954606704,0.062442953372587096,0.7146961387614928
0,50,Lame MP3 Compression V7,0.36362834609594075,0.03750175340148787,0.6897549387903936,0,0.39640000000000003,0.07027340730554715,0.7225265926944529
0,50,Lame MP3 Compression V7,0.36362834609594075,0.03750175340148787,0.6897549387903936,1,0.36362834609594075,0.03750175340148787,0.6897549387903936
0,50,Lame MP3 Compression V8,0.3361903564443427,0.01006376374988982,0.6623169491387956,0,0.46542999999999995,0.13930340730554708,0.7915565926944528
0,50,Lame MP3 Compression V8,0.3361903564443427,0.01006376374988982,0.6623169491387956,1,0.3361903564443427,0.01006376374988982,0.6623169491387956
0,50,Lame MP3 Compression V9,0.25039719204570154,-0.07572940064875133,0.5765237847401544,0,0.6901999999999999,0.36407340730554705,1.016326592694453
0,50,Lame MP3 Compression V9,0.25039719204570154,-0.07572940064875133,0.5765237847401544,1,0.25039719204570154,-0.07572940064875133,0.5765237847401544
0,50,Lame Constant MP3 Compression Bitrate 320,1.0000000000000004,0.6738734073055476,1.3261265926944534,0,0.20511999999999997,-0.12100659269445291,0.5312465926944528
0,50,Lame Constant MP3 Compression Bitrate 320,1.0000000000000004,0.6738734073055476,1.3261265926944534,1,1.0000000000000004,0.6738734073055476,1.3261265926944534
0,50,Lame Constant MP3 Compression Bitrate 256,1.0000000000000004,0.6738734073055476,1.3261265926944534,0,0.20511999999999997,-0.12100659269445291,0.5312465926944528
