ITERATION,NUMBER_SAMPLES,FUNCTION_INDEX,OBJECTIVE_MEAN,OBJECTIVE_MIN,OBJECTIVE_MAX,CRITERION_INDEX,CRITERION_MEAN,CRITERION_MIN,CRITERION_MAX
16564,16565,Lame MP3 Compression V1,0.5251611049037007,0.5224422018353784,0.5278800079720231,0,0.10917223060670063,0.10034394633549588,0.11800051487790537
16564,16565,Lame MP3 Compression V1,0.5251611049037007,0.5224422018353784,0.5278800079720231,1,0.5251611049037007,0.5224422018353784,0.5278800079720231
16564,16565,Lame MP3 Compression V2,0.48828355357024744,0.4852742588827391,0.49129284825775577,0,0.14524677029882266,0.1367922836313701,0.1537012569662752
16564,16565,Lame MP3 Compression V2,0.48828355357024744,0.4852742588827391,0.49129284825775577,1,0.48828355357024744,0.4852742588827391,0.49129284825775577
16564,16565,Lame MP3 Compression V3,0.45195955279173483,0.44918985862652083,0.45472924695694883,0,0.1942766073045574,0.1855310287012397,0.2030221859078751
16564,16565,Lame MP3 Compression V3,0.45195955279173483,0.44918985862652083,0.45472924695694883,1,0.45195955279173483,0.44918985862652083,0.45472924695694883
16564,16565,Lame MP3 Compression V4,0.42887912990828614,0.4262577170238165,0.4315005427927558,0,0.23228081798973677,0.2230446933947076,0.24151694258476594
16564,16565,Lame MP3 Compression V4,0.42887912990828614,0.4262577170238165,0.4315005427927558,1,0.42887912990828614,0.4262577170238165,0.4315005427927558
16564,16565,Lame MP3 Compression V5,0.40941263963928143,0.40680683446444893,0.4120184448141139,0,0.26910897977663745,0.26036897180024066,0.27784898775303424
16564,16565,Lame MP3 Compression V5,0.40941263963928143,0.40680683446444893,0.4120184448141139,1,0.40941263963928143,0.40680683446444893,0.4120184448141139
16564,16565,Lame MP3 Compression V6,0.38270290709156035,0.38007699204244433,0.3853288221406764,0,0.33124073347419225,0.32242489240411737,0.34005657454426713
16564,16565,Lame MP3 Compression V6,0.38270290709156035,0.38007699204244433,0.3853288221406764,1,0.38270290709156035,0.38007699204244433,0.3853288221406764
16564,16565,Lame MP3 Compression V7,0.35627742357293996,0.3536774056947609,0.358877441451119,0,0.39932094778146604,0.38997098817232706,0.408670907390605
16564,16565,Lame MP3 Compression V7,0.35627742357293996,0.3536774056947609,0.358877441451119,1,0.35627742357293996,0.3536774056947609,0.358877441451119
16564,16565,Lame MP3 Compression V8,0.32784757164209644,0.32537602455881404,0.33031911872537884,0,0.46759135224871606,0.458139467241643,0.4770432372557891
16564,16565,Lame MP3 Compression V8,0.32784757164209644,0.32537602455881404,0.33031911872537884,1,0.32784757164209644,0.32537602455881404,0.33031911872537884
16564,16565,Lame MP3 Compression V9,0.24303807487316795,0.240469450591787,0.24560669915454889,0,0.6890580440688212,0.6803844033890166,0.6977316847486258
16564,16565,Lame MP3 Compression V9,0.24303807487316795,0.240469450591787,0.24560669915454889,1,0.24303807487316795,0.240469450591787,0.24560669915454889
16564,16565,Lame Constant MP3 Compression Bitrate 320,0.9999999999996926,0.9974272892943451,1.0,0,0.21470661032297095,0.20561800062435504,0.22379522002158686
16564,16565,Lame Constant MP3 Compression Bitrate 320,0.9999999999996926,0.9974272892943451,1.0,1,0.9999999999996926,0.9974272892943451,1.0
16564,16565,Lame Constant MP3 Compression Bitrate 256,0.9999999999996926,0.9975084395220698,1.0,0,0.21470661032297095,0.20564879914790624,0.22376442149803566
16564,16565,Lame Constant MP3 Compression Bitrate 256,0.9999999999996926,0.9975084395220698,1.0,1,0.9999999999996926,0.9975084395220698,1.0
16564,16565,Lame Constant MP3 Compression Bitrate 128,0.857335509334491,0.8547509395676935,0.8599200791012884,0,0.17381190763658308,0.16496405146926157,0.18265976380390458
16564,16565,Lame Constant MP3 Compression Bitrate 128,0.857335509334491,0.8547509395676935,0.8599200791012884,1,0.857335509334491,0.8547509395676935,0.8599200791012884
16564,16565,Lame Constant MP3 Compression Bitrate 64,0.42866505203931243,0.426161973508967,0.43116813056965786,0,0.2939826592212472,0.28475697154792046,0.303208346894574
16564,16565,Lame Constant MP3 Compression Bitrate 64,0.42866505203931243,0.426161973508967,0.43116813056965786,1,0.42866505203931243,0.426161973508967,0.43116813056965786
